,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
529,0 days 01:02:21.492000,LIN,41,0 days 00:01:36.210000,3.0,1.0,,,34.525,35.732,25.953,0 days 01:01:19.894000,0 days 01:01:55.626000,0 days 01:02:21.579000,207.0,184.0,257.0,299.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 01:00:45.282000,2026-05-03 17:07:26.027,1,15.0,False,,False,True,96.21,96.21000000000001
530,0 days 01:03:57.147000,LIN,41,0 days 00:01:35.655000,4.0,1.0,,,33.944,35.655,26.056,0 days 01:02:55.523000,0 days 01:03:31.178000,0 days 01:03:57.234000,212.0,183.0,263.0,308.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 01:02:21.492000,2026-05-03 17:09:02.237,1,15.0,False,,False,True,95.655,95.655
531,0 days 01:05:34.270000,LIN,41,0 days 00:01:37.123000,5.0,1.0,,,33.677,36.382,27.064,0 days 01:04:30.911000,0 days 01:05:07.293000,0 days 01:05:34.357000,212.0,183.0,263.0,309.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 01:03:57.147000,2026-05-03 17:10:37.892,124,13.0,False,,False,False,97.123,97.12299999999999
532,0 days 01:07:48.478000,LIN,41,0 days 00:02:14.208000,6.0,1.0,,,44.482,48.237,41.489,0 days 01:06:18.839000,0 days 01:07:07.076000,0 days 01:07:48.565000,175.0,128.0,211.0,135.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 01:05:34.270000,2026-05-03 17:12:15.015,4,13.0,False,,False,False,134.208,134.208
533,0 days 01:09:57.183000,LIN,41,0 days 00:02:08.705000,7.0,1.0,,,37.857,48.28,42.568,0 days 01:08:26.422000,0 days 01:09:14.702000,0 days 01:09:57.270000,182.0,124.0,221.0,85.0,False,MEDIUM,7.0,True,Racing Bulls,0 days 01:07:48.478000,2026-05-03 17:14:29.223,4,12.0,False,,False,False,128.705,128.70499999999998
534,0 days 01:12:20.171000,LIN,41,0 days 00:02:22.988000,8.0,1.0,,,44.134,58.493,40.361,0 days 01:10:41.404000,0 days 01:11:39.897000,0 days 01:12:20.258000,98.0,55.0,204.0,104.0,False,MEDIUM,8.0,True,Racing Bulls,0 days 01:09:57.183000,2026-05-03 17:16:37.928,4,12.0,False,,False,False,142.988,142.988
535,0 days 01:14:43.367000,LIN,41,0 days 00:02:23.196000,9.0,1.0,,,44.502,58.409,40.285,0 days 01:13:04.760000,0 days 01:14:03.169000,0 days 01:14:43.454000,101.0,72.0,208.0,146.0,False,MEDIUM,9.0,True,Racing Bulls,0 days 01:12:20.171000,2026-05-03 17:19:00.916,4,12.0,False,,False,False,143.196,143.196
536,0 days 01:17:04.311000,LIN,41,0 days 00:02:20.944000,10.0,1.0,,,46.754,58.795,35.395,0 days 01:15:30.208000,0 days 01:16:29.003000,0 days 01:17:04.398000,95.0,91.0,218.0,160.0,False,MEDIUM,10.0,True,Racing Bulls,0 days 01:14:43.367000,2026-05-03 17:21:24.112,4,12.0,False,,False,False,140.944,140.94400000000002
537,0 days 01:19:27.004000,LIN,41,0 days 00:02:22.693000,11.0,1.0,,,45.924,45.661,51.108,0 days 01:17:50.322000,0 days 01:18:35.983000,0 days 01:19:27.091000,126.0,132.0,275.0,46.0,False,MEDIUM,11.0,True,Racing Bulls,0 days 01:17:04.311000,2026-05-03 17:23:45.056,41,12.0,False,,False,False,142.693,142.693
538,0 days 01:21:03.780000,LIN,41,0 days 00:01:36.776000,12.0,1.0,,,33.856,36.82,26.1,0 days 01:20:00.947000,0 days 01:20:37.767000,0 days 01:21:03.867000,211.0,185.0,265.0,311.0,False,MEDIUM,12.0,True,Racing Bulls,0 days 01:19:27.004000,2026-05-03 17:26:07.749,1,12.0,False,,False,True,96.776,96.77600000000001
539,0 days 01:22:39.486000,LIN,41,0 days 00:01:35.706000,13.0,1.0,,,33.598,36.345,25.763,0 days 01:21:37.465000,0 days 01:22:13.810000,0 days 01:22:39.573000,211.0,183.0,271.0,315.0,False,MEDIUM,13.0,True,Racing Bulls,0 days 01:21:03.780000,2026-05-03 17:27:44.525,1,13.0,False,,False,True,95.706,95.706
540,0 days 01:24:14.719000,LIN,41,0 days 00:01:35.233000,14.0,1.0,,,33.496,35.842,25.895,0 days 01:23:13.069000,0 days 01:23:48.911000,0 days 01:24:14.806000,212.0,184.0,269.0,314.0,True,MEDIUM,14.0,True,Racing Bulls,0 days 01:22:39.486000,2026-05-03 17:29:20.231,1,13.0,False,,False,True,95.233,95.23299999999999
541,0 days 01:25:50.883000,LIN,41,0 days 00:01:36.164000,15.0,1.0,,,33.968,36.037,26.159,0 days 01:24:48.774000,0 days 01:25:24.811000,0 days 01:25:50.970000,211.0,185.0,266.0,310.0,False,MEDIUM,15.0,True,Racing Bulls,0 days 01:24:14.719000,2026-05-03 17:30:55.464,12,13.0,False,,False,True,96.164,96.16399999999999
542,0 days 01:27:26.700000,LIN,41,0 days 00:01:35.817000,16.0,1.0,,,33.648,35.857,26.312,0 days 01:26:24.618000,0 days 01:27:00.475000,0 days 01:27:26.787000,212.0,183.0,265.0,300.0,False,MEDIUM,16.0,True,Racing Bulls,0 days 01:25:50.883000,2026-05-03 17:32:31.628,21,13.0,False,,False,True,95.817,95.817
543,0 days 01:29:02.650000,LIN,41,0 days 00:01:35.950000,17.0,1.0,,,33.668,35.841,26.441,0 days 01:28:00.455000,0 days 01:28:36.296000,0 days 01:29:02.737000,212.0,182.0,257.0,295.0,False,MEDIUM,17.0,True,Racing Bulls,0 days 01:27:26.700000,2026-05-03 17:34:07.445,1,13.0,False,,False,True,95.95,95.95
544,0 days 01:30:38.590000,LIN,41,0 days 00:01:35.940000,18.0,1.0,,,33.705,35.777,26.458,0 days 01:29:36.442000,0 days 01:30:12.219000,0 days 01:30:38.677000,211.0,183.0,267.0,299.0,False,MEDIUM,18.0,True,Racing Bulls,0 days 01:29:02.650000,2026-05-03 17:35:43.395,1,13.0,False,,False,True,95.94,95.94
545,0 days 01:32:15.455000,LIN,41,0 days 00:01:36.865000,19.0,1.0,,,33.711,36.688,26.466,0 days 01:31:12.388000,0 days 01:31:49.076000,0 days 01:32:15.542000,212.0,182.0,269.0,300.0,False,MEDIUM,19.0,True,Racing Bulls,0 days 01:30:38.590000,2026-05-03 17:37:19.335,1,14.0,False,,False,True,96.865,96.86500000000001
546,0 days 01:33:51.877000,LIN,41,0 days 00:01:36.422000,20.0,1.0,,,34.424,35.772,26.226,0 days 01:32:49.966000,0 days 01:33:25.738000,0 days 01:33:51.964000,205.0,183.0,253.0,309.0,False,MEDIUM,20.0,True,Racing Bulls,0 days 01:32:15.455000,2026-05-03 17:38:56.200,1,14.0,False,,False,True,96.422,96.422
547,0 days 01:35:27.889000,LIN,41,0 days 00:01:36.012000,21.0,1.0,,,34.202,35.567,26.243,0 days 01:34:26.166000,0 days 01:35:01.733000,0 days 01:35:27.976000,209.0,182.0,252.0,312.0,False,MEDIUM,21.0,True,Racing Bulls,0 days 01:33:51.877000,2026-05-03 17:40:32.622,1,14.0,False,,False,True,96.012,96.012
548,0 days 01:37:03.842000,LIN,41,0 days 00:01:35.953000,22.0,1.0,,,34.124,35.53,26.299,0 days 01:36:02.100000,0 days 01:36:37.630000,0 days 01:37:03.929000,211.0,182.0,252.0,307.0,False,MEDIUM,22.0,True,Racing Bulls,0 days 01:35:27.889000,2026-05-03 17:42:08.634,1,14.0,False,,False,True,95.953,95.953
549,0 days 01:38:39.540000,LIN,41,0 days 00:01:35.698000,23.0,1.0,,,33.978,35.373,26.347,0 days 01:37:37.907000,0 days 01:38:13.280000,0 days 01:38:39.627000,211.0,183.0,251.0,307.0,False,MEDIUM,23.0,True,Racing Bulls,0 days 01:37:03.842000,2026-05-03 17:43:44.587,1,14.0,False,,False,True,95.698,95.69800000000001
550,0 days 01:40:15.431000,LIN,41,0 days 00:01:35.891000,24.0,1.0,,,33.953,35.552,26.386,0 days 01:39:13.580000,0 days 01:39:49.132000,0 days 01:40:15.518000,212.0,184.0,250.0,306.0,False,MEDIUM,24.0,True,Racing Bulls,0 days 01:38:39.540000,2026-05-03 17:45:20.285,1,14.0,False,,False,True,95.891,95.89099999999999
551,0 days 01:41:51.469000,LIN,41,0 days 00:01:36.038000,25.0,1.0,,,33.888,35.68,26.47,0 days 01:40:49.406000,0 days 01:41:25.086000,0 days 01:41:51.556000,212.0,182.0,248.0,303.0,False,MEDIUM,25.0,True,Racing Bulls,0 days 01:40:15.431000,2026-05-03 17:46:56.176,1,14.0,False,,False,True,96.038,96.038
552,0 days 01:43:27.304000,LIN,41,0 days 00:01:35.835000,26.0,1.0,,,33.84,35.591,26.404,0 days 01:42:25.396000,0 days 01:43:00.987000,0 days 01:43:27.391000,211.0,183.0,250.0,302.0,False,MEDIUM,26.0,True,Racing Bulls,0 days 01:41:51.469000,2026-05-03 17:48:32.214,1,14.0,False,,False,True,95.835,95.83500000000001
553,0 days 01:45:03.374000,LIN,41,0 days 00:01:36.070000,27.0,1.0,,,33.771,35.8,26.499,0 days 01:44:01.162000,0 days 01:44:36.962000,0 days 01:45:03.461000,212.0,184.0,267.0,298.0,False,MEDIUM,27.0,True,Racing Bulls,0 days 01:43:27.304000,2026-05-03 17:50:08.049,1,13.0,False,,False,True,96.07,96.07
554,0 days 01:46:44.297000,LIN,41,0 days 00:01:40.923000,28.0,1.0,,0 days 01:46:38.974000,33.437,35.694,31.792,0 days 01:45:36.898000,0 days 01:46:12.592000,0 days 01:46:44.384000,212.0,184.0,,295.0,False,MEDIUM,28.0,True,Racing Bulls,0 days 01:45:03.374000,2026-05-03 17:51:44.119,1,14.0,False,,False,False,100.923,100.923
555,0 days 01:48:33.324000,LIN,41,0 days 00:01:49.027000,29.0,2.0,0 days 01:47:01.672000,,47.962,35.117,25.948,0 days 01:47:32.346000,0 days 01:48:07.463000,0 days 01:48:33.411000,215.0,188.0,266.0,301.0,False,HARD,1.0,True,Racing Bulls,0 days 01:46:44.297000,2026-05-03 17:53:25.042,1,16.0,False,,False,False,109.027,109.02700000000002
556,0 days 01:50:07.382000,LIN,41,0 days 00:01:34.058000,30.0,2.0,,,32.711,35.166,26.181,0 days 01:49:06.122000,0 days 01:49:41.288000,0 days 01:50:07.469000,216.0,188.0,261.0,296.0,True,HARD,2.0,True,Racing Bulls,0 days 01:48:33.324000,2026-05-03 17:55:14.069,1,15.0,False,,False,True,94.058,94.05799999999999
557,0 days 01:51:41.557000,LIN,41,0 days 00:01:34.175000,31.0,2.0,,,32.902,35.173,26.1,0 days 01:50:40.371000,0 days 01:51:15.544000,0 days 01:51:41.644000,214.0,186.0,264.0,300.0,False,HARD,3.0,True,Racing Bulls,0 days 01:50:07.382000,2026-05-03 17:56:48.127,1,15.0,False,,False,True,94.175,94.17500000000001
558,0 days 01:53:15.935000,LIN,41,0 days 00:01:34.378000,32.0,2.0,,,33.105,35.231,26.042,0 days 01:52:14.749000,0 days 01:52:49.980000,0 days 01:53:16.022000,213.0,185.0,266.0,302.0,False,HARD,4.0,True,Racing Bulls,0 days 01:51:41.557000,2026-05-03 17:58:22.302,1,15.0,False,,False,True,94.378,94.378
559,0 days 01:54:51.006000,LIN,41,0 days 00:01:35.071000,33.0,2.0,,,33.427,35.369,26.275,0 days 01:53:49.449000,0 days 01:54:24.818000,0 days 01:54:51.093000,214.0,184.0,265.0,298.0,False,HARD,5.0,True,Racing Bulls,0 days 01:53:15.935000,2026-05-03 17:59:56.680,1,14.0,False,,False,True,95.071,95.071
560,0 days 01:56:26.029000,LIN,41,0 days 00:01:35.023000,34.0,2.0,,,33.2,35.599,26.224,0 days 01:55:24.293000,0 days 01:55:59.892000,0 days 01:56:26.116000,214.0,185.0,265.0,299.0,False,HARD,6.0,True,Racing Bulls,0 days 01:54:51.006000,2026-05-03 18:01:31.751,1,14.0,False,,False,True,95.023,95.02300000000001
561,0 days 01:58:00.893000,LIN,41,0 days 00:01:34.864000,35.0,2.0,,,32.987,35.51,26.367,0 days 01:56:59.103000,0 days 01:57:34.613000,0 days 01:58:00.980000,214.0,184.0,261.0,296.0,False,HARD,7.0,True,Racing Bulls,0 days 01:56:26.029000,2026-05-03 18:03:06.774,1,14.0,False,,False,True,94.864,94.864
562,0 days 01:59:35.756000,LIN,41,0 days 00:01:34.863000,36.0,2.0,,,33.1,35.574,26.189,0 days 01:58:34.080000,0 days 01:59:09.654000,0 days 01:59:35.843000,214.0,185.0,268.0,297.0,False,HARD,8.0,True,Racing Bulls,0 days 01:58:00.893000,2026-05-03 18:04:41.638,1,14.0,False,,False,True,94.863,94.863
563,0 days 02:01:10.814000,LIN,41,0 days 00:01:35.058000,37.0,2.0,,,33.09,35.633,26.335,0 days 02:00:08.933000,0 days 02:00:44.566000,0 days 02:01:10.901000,213.0,185.0,267.0,295.0,False,HARD,9.0,True,Racing Bulls,0 days 01:59:35.756000,2026-05-03 18:06:16.501,1,14.0,False,,False,True,95.058,95.05800000000002
564,0 days 02:02:45.543000,LIN,41,0 days 00:01:34.729000,38.0,2.0,,,33.054,35.359,26.316,0 days 02:01:43.955000,0 days 02:02:19.314000,0 days 02:02:45.630000,214.0,186.0,264.0,285.0,False,HARD,10.0,True,Racing Bulls,0 days 02:01:10.814000,2026-05-03 18:07:51.559,1,14.0,False,,False,True,94.729,94.72900000000001
565,0 days 02:04:20.091000,LIN,41,0 days 00:01:34.548000,39.0,2.0,,,32.963,35.428,26.157,0 days 02:03:18.593000,0 days 02:03:54.021000,0 days 02:04:20.178000,212.0,185.0,267.0,300.0,False,HARD,11.0,True,Racing Bulls,0 days 02:02:45.543000,2026-05-03 18:09:26.288,1,14.0,False,,False,True,94.548,94.54799999999999
566,0 days 02:05:54.772000,LIN,41,0 days 00:01:34.681000,40.0,2.0,,,33.038,35.381,26.262,0 days 02:04:53.216000,0 days 02:05:28.597000,0 days 02:05:54.859000,213.0,185.0,270.0,294.0,False,HARD,12.0,True,Racing Bulls,0 days 02:04:20.091000,2026-05-03 18:11:00.836,1,14.0,False,,False,True,94.681,94.681
567,0 days 02:07:29.448000,LIN,41,0 days 00:01:34.676000,41.0,2.0,,,32.956,35.391,26.329,0 days 02:06:27.815000,0 days 02:07:03.206000,0 days 02:07:29.535000,215.0,185.0,264.0,294.0,False,HARD,13.0,True,Racing Bulls,0 days 02:05:54.772000,2026-05-03 18:12:35.517,1,14.0,False,,False,True,94.676,94.67600000000002
568,0 days 02:09:03.958000,LIN,41,0 days 00:01:34.510000,42.0,2.0,,,33.025,35.39,26.095,0 days 02:08:02.560000,0 days 02:08:37.950000,0 days 02:09:04.045000,212.0,185.0,270.0,302.0,False,HARD,14.0,True,Racing Bulls,0 days 02:07:29.448000,2026-05-03 18:14:10.193,1,14.0,False,,False,True,94.51,94.50999999999999
569,0 days 02:10:38.644000,LIN,41,0 days 00:01:34.686000,43.0,2.0,,,33.056,35.481,26.149,0 days 02:09:37.101000,0 days 02:10:12.582000,0 days 02:10:38.731000,212.0,184.0,273.0,299.0,False,HARD,15.0,True,Racing Bulls,0 days 02:09:03.958000,2026-05-03 18:15:44.703,1,14.0,False,,False,True,94.686,94.686
570,0 days 02:12:17.061000,LIN,41,0 days 00:01:38.417000,44.0,2.0,,,36.742,35.518,26.157,0 days 02:11:15.473000,0 days 02:11:50.991000,0 days 02:12:17.148000,200.0,182.0,267.0,300.0,False,HARD,16.0,True,Racing Bulls,0 days 02:10:38.644000,2026-05-03 18:17:19.389,1,14.0,False,,False,True,98.417,98.41699999999999
571,0 days 02:13:51.659000,LIN,41,0 days 00:01:34.598000,45.0,2.0,,,32.977,35.471,26.15,0 days 02:12:50.125000,0 days 02:13:25.596000,0 days 02:13:51.746000,213.0,185.0,266.0,302.0,False,HARD,17.0,True,Racing Bulls,0 days 02:12:17.061000,2026-05-03 18:18:57.806,1,14.0,False,,False,True,94.598,94.59799999999998
572,0 days 02:15:26.237000,LIN,41,0 days 00:01:34.578000,46.0,2.0,,,33.285,35.354,25.939,0 days 02:14:25.031000,0 days 02:15:00.385000,0 days 02:15:26.324000,213.0,184.0,276.0,304.0,False,HARD,18.0,True,Racing Bulls,0 days 02:13:51.659000,2026-05-03 18:20:32.404,1,14.0,False,,False,True,94.578,94.578
573,0 days 02:17:00.816000,LIN,41,0 days 00:01:34.579000,47.0,2.0,,,33.286,35.476,25.817,0 days 02:15:59.610000,0 days 02:16:35.086000,0 days 02:17:00.903000,213.0,183.0,276.0,306.0,False,HARD,19.0,True,Racing Bulls,0 days 02:15:26.237000,2026-05-03 18:22:06.982,12,14.0,False,,False,True,94.579,94.57900000000001
574,0 days 02:18:36.174000,LIN,41,0 days 00:01:35.358000,48.0,2.0,,,33.095,36.076,26.187,0 days 02:17:33.998000,0 days 02:18:10.074000,0 days 02:18:36.261000,213.0,185.0,277.0,305.0,False,HARD,20.0,True,Racing Bulls,0 days 02:17:00.816000,2026-05-03 18:23:41.561,1,14.0,False,,False,True,95.358,95.35799999999999
575,0 days 02:20:10.992000,LIN,41,0 days 00:01:34.818000,49.0,2.0,,,33.278,35.525,26.015,0 days 02:19:09.539000,0 days 02:19:45.064000,0 days 02:20:11.079000,215.0,185.0,273.0,307.0,False,HARD,21.0,True,Racing Bulls,0 days 02:18:36.174000,2026-05-03 18:25:16.919,1,14.0,False,,False,True,94.818,94.818
576,0 days 02:21:45.597000,LIN,41,0 days 00:01:34.605000,50.0,2.0,,,33.198,35.331,26.076,0 days 02:20:44.277000,0 days 02:21:19.608000,0 days 02:21:45.684000,214.0,185.0,279.0,307.0,False,HARD,22.0,True,Racing Bulls,0 days 02:20:10.992000,2026-05-03 18:26:51.737,1,14.0,False,,False,True,94.605,94.60499999999999
577,0 days 02:23:20.150000,LIN,41,0 days 00:01:34.553000,51.0,2.0,,,33.016,35.47,26.067,0 days 02:22:18.700000,0 days 02:22:54.170000,0 days 02:23:20.237000,213.0,184.0,275.0,306.0,False,HARD,23.0,True,Racing Bulls,0 days 02:21:45.597000,2026-05-03 18:28:26.342,1,14.0,False,,False,True,94.553,94.553
578,0 days 02:24:54.448000,LIN,41,0 days 00:01:34.298000,52.0,2.0,,,33.06,35.245,25.993,0 days 02:23:53.297000,0 days 02:24:28.542000,0 days 02:24:54.535000,214.0,185.0,278.0,306.0,False,HARD,24.0,True,Racing Bulls,0 days 02:23:20.150000,2026-05-03 18:30:00.895,1,14.0,False,,False,True,94.298,94.298
579,0 days 02:26:31.791000,LIN,41,0 days 00:01:37.343000,53.0,2.0,,,32.961,38.4,25.982,0 days 02:25:27.496000,0 days 02:26:05.896000,0 days 02:26:31.878000,187.0,180.0,274.0,315.0,False,HARD,25.0,True,Racing Bulls,0 days 02:24:54.448000,2026-05-03 18:31:35.193,1,14.0,False,,False,True,97.343,97.34299999999999
580,0 days 02:28:06.623000,LIN,41,0 days 00:01:34.832000,54.0,2.0,,,33.526,35.336,25.97,0 days 02:27:05.404000,0 days 02:27:40.740000,0 days 02:28:06.710000,213.0,185.0,277.0,311.0,False,HARD,26.0,True,Racing Bulls,0 days 02:26:31.791000,2026-05-03 18:33:12.536,1,14.0,False,,False,True,94.832,94.832
581,0 days 02:29:41.105000,LIN,41,0 days 00:01:34.482000,55.0,2.0,,,33.071,35.335,26.076,0 days 02:28:39.781000,0 days 02:29:15.116000,0 days 02:29:41.192000,215.0,185.0,280.0,308.0,False,HARD,27.0,True,Racing Bulls,0 days 02:28:06.623000,2026-05-03 18:34:47.368,1,14.0,False,,False,True,94.482,94.482
582,0 days 02:31:26.047000,LIN,41,0 days 00:01:44.942000,56.0,2.0,,,35.663,40.132,29.147,0 days 02:30:16.855000,0 days 02:30:56.987000,0 days 02:31:26.134000,207.0,181.0,214.0,207.0,False,HARD,28.0,True,Racing Bulls,0 days 02:29:41.105000,2026-05-03 18:36:21.850,12,14.0,False,,False,True,104.942,104.94199999999998
583,0 days 00:59:03.549000,COL,43,0 days 00:01:41.556000,1.0,1.0,,,,35.479,26.585,,0 days 00:58:37.177000,0 days 00:59:03.742000,211.0,181.0,259.0,280.0,False,MEDIUM,1.0,True,Alpine,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,7.0,False,,False,False,101.556,
584,0 days 01:00:37.662000,COL,43,0 days 00:01:34.113000,2.0,1.0,,,33.119,35.025,25.969,0 days 00:59:36.745000,0 days 01:00:11.770000,0 days 01:00:37.739000,211.0,186.0,268.0,309.0,True,MEDIUM,2.0,True,Alpine,0 days 00:59:03.549000,2026-05-03 17:05:44.294,1,7.0,False,,False,True,94.113,94.113
585,0 days 01:02:12.122000,COL,43,0 days 00:01:34.460000,3.0,1.0,,,33.077,35.266,26.117,0 days 01:01:10.816000,0 days 01:01:46.082000,0 days 01:02:12.199000,211.0,184.0,258.0,315.0,False,MEDIUM,3.0,True,Alpine,0 days 01:00:37.662000,2026-05-03 17:07:18.407,1,7.0,False,,False,True,94.46,94.46
586,0 days 01:03:46.461000,COL,43,0 days 00:01:34.339000,4.0,1.0,,,33.1,35.171,26.068,0 days 01:02:45.299000,0 days 01:03:20.470000,0 days 01:03:46.538000,212.0,185.0,267.0,305.0,False,MEDIUM,4.0,True,Alpine,0 days 01:02:12.122000,2026-05-03 17:08:52.867,1,7.0,False,,False,True,94.339,94.339
587,0 days 01:05:21.197000,COL,43,0 days 00:01:34.736000,5.0,1.0,,,33.038,35.262,26.436,0 days 01:04:19.576000,0 days 01:04:54.838000,0 days 01:05:21.274000,212.0,185.0,269.0,275.0,False,MEDIUM,5.0,True,Alpine,0 days 01:03:46.461000,2026-05-03 17:10:27.206,12,7.0,False,,False,True,94.736,94.73599999999999
588,0 days 01:07:37.370000,COL,43,0 days 00:02:16.173000,6.0,1.0,,,42.236,51.997,41.94,0 days 01:06:03.510000,0 days 01:06:55.507000,0 days 01:07:37.447000,150.0,100.0,228.0,112.0,False,MEDIUM,6.0,True,Alpine,0 days 01:05:21.197000,2026-05-03 17:12:01.942,24,7.0,False,,False,False,136.173,136.173
589,0 days 01:09:49.366000,COL,43,0 days 00:02:11.996000,7.0,1.0,,,36.807,53.545,41.644,0 days 01:08:14.254000,0 days 01:09:07.799000,0 days 01:09:49.443000,185.0,91.0,239.0,95.0,False,MEDIUM,7.0,True,Alpine,0 days 01:07:37.370000,2026-05-03 17:14:18.115,4,7.0,False,,False,False,131.996,131.996
590,0 days 01:12:12.493000,COL,43,0 days 00:02:23.127000,8.0,1.0,,,47.528,56.998,38.601,0 days 01:10:36.971000,0 days 01:11:33.969000,0 days 01:12:12.570000,91.0,65.0,244.0,102.0,False,MEDIUM,8.0,True,Alpine,0 days 01:09:49.366000,2026-05-03 17:16:30.111,4,7.0,False,,False,False,143.127,143.127
591,0 days 01:14:38.859000,COL,43,0 days 00:02:26.366000,9.0,1.0,,,45.832,58.158,42.376,0 days 01:12:58.402000,0 days 01:13:56.560000,0 days 01:14:38.936000,125.0,63.0,219.0,167.0,False,MEDIUM,9.0,True,Alpine,0 days 01:12:12.493000,2026-05-03 17:18:53.238,4,7.0,False,,False,False,146.366,146.366
592,0 days 01:16:56.992000,COL,43,0 days 00:02:18.133000,10.0,1.0,,,47.025,57.22,33.888,0 days 01:15:25.961000,0 days 01:16:23.181000,0 days 01:16:57.069000,95.0,69.0,235.0,242.0,False,MEDIUM,10.0,True,Alpine,0 days 01:14:38.859000,2026-05-03 17:21:19.604,4,7.0,False,,False,False,138.133,138.133
593,0 days 01:19:24.271000,COL,43,0 days 00:02:27.279000,11.0,1.0,,,48.18,47.122,51.977,0 days 01:17:45.249000,0 days 01:18:32.371000,0 days 01:19:24.348000,91.0,121.0,281.0,57.0,False,MEDIUM,11.0,True,Alpine,0 days 01:16:56.992000,2026-05-03 17:23:37.737,41,7.0,False,,False,False,147.279,147.279
594,0 days 01:20:59.405000,COL,43,0 days 00:01:35.134000,12.0,1.0,,,33.645,35.491,25.998,0 days 01:19:57.993000,0 days 01:20:33.484000,0 days 01:20:59.482000,206.0,187.0,274.0,294.0,False,MEDIUM,12.0,True,Alpine,0 days 01:19:24.271000,2026-05-03 17:26:05.016,1,7.0,False,,False,True,95.134,95.134
595,0 days 01:22:33.651000,COL,43,0 days 00:01:34.246000,13.0,1.0,,,33.068,35.319,25.859,0 days 01:21:32.550000,0 days 01:22:07.869000,0 days 01:22:33.728000,212.0,184.0,278.0,318.0,False,MEDIUM,13.0,True,Alpine,0 days 01:20:59.405000,2026-05-03 17:27:40.150,1,7.0,False,,False,True,94.246,94.24600000000001
596,0 days 01:24:07.592000,COL,43,0 days 00:01:33.941000,14.0,1.0,,,32.931,35.12,25.89,0 days 01:23:06.659000,0 days 01:23:41.779000,0 days 01:24:07.669000,213.0,186.0,275.0,318.0,True,MEDIUM,14.0,True,Alpine,0 days 01:22:33.651000,2026-05-03 17:29:14.396,1,7.0,False,,False,True,93.941,93.94099999999999
597,0 days 01:25:41.716000,COL,43,0 days 00:01:34.124000,15.0,1.0,,,32.941,35.36,25.823,0 days 01:24:40.610000,0 days 01:25:15.970000,0 days 01:25:41.793000,211.0,185.0,273.0,317.0,False,MEDIUM,15.0,True,Alpine,0 days 01:24:07.592000,2026-05-03 17:30:48.337,1,7.0,False,,False,True,94.124,94.124
598,0 days 01:27:15.853000,COL,43,0 days 00:01:34.137000,16.0,1.0,,,32.925,35.235,25.977,0 days 01:26:14.718000,0 days 01:26:49.953000,0 days 01:27:15.930000,210.0,183.0,274.0,314.0,False,MEDIUM,16.0,True,Alpine,0 days 01:25:41.716000,2026-05-03 17:32:22.461,12,7.0,False,,False,True,94.137,94.137
599,0 days 01:28:50.253000,COL,43,0 days 00:01:34.400000,17.0,1.0,,,33.163,35.345,25.892,0 days 01:27:49.093000,0 days 01:28:24.438000,0 days 01:28:50.330000,212.0,183.0,272.0,317.0,False,MEDIUM,17.0,True,Alpine,0 days 01:27:15.853000,2026-05-03 17:33:56.598,1,7.0,False,,False,True,94.4,94.39999999999999
600,0 days 01:30:24.907000,COL,43,0 days 00:01:34.654000,18.0,1.0,,,33.282,35.335,26.037,0 days 01:29:23.612000,0 days 01:29:58.947000,0 days 01:30:24.984000,211.0,183.0,279.0,313.0,False,MEDIUM,18.0,True,Alpine,0 days 01:28:50.253000,2026-05-03 17:35:30.998,1,7.0,False,,False,True,94.654,94.654
601,0 days 01:31:59.412000,COL,43,0 days 00:01:34.505000,19.0,1.0,,,33.058,35.452,25.995,0 days 01:30:58.042000,0 days 01:31:33.494000,0 days 01:31:59.489000,210.0,184.0,276.0,313.0,False,MEDIUM,19.0,True,Alpine,0 days 01:30:24.907000,2026-05-03 17:37:05.652,1,7.0,False,,False,True,94.505,94.505
